order_id,order_date,customer_id,product_id,salesperson_id,region_id,quantity,unit_price,discount_pct,revenue,cost,gross_profit,order_status
4071,2023-11-10,10,11,1,4,4,189,0.05,718.2,520,198.2,Completed
4072,2023-04-19,28,18,7,5,3,179,0,537,360,177,Completed
4073,2023-07-25,9,9,6,7,2,65,0,130,90,40,Completed
4074,2023-01-06,20,20,3,9,5,289,0.15,1228.25,995,233.25,Returned
4075,2023-04-10,11,14,10,6,4,649,0.1,2336.4,1796,540.4,Returned
4076,2024-02-25,27,13,3,7,3,449,0,1347,897,450,Completed
4077,2024-06-26,1,17,10,6,5,119,0.2,476.0,425,51.0,Completed
4078,2024-03-04,4,3,1,6,4,229,0.1,824.4,640,184.4,Returned
4079,2024-10-30,20,20,5,9,2,289,0,578,398,180,Completed
4080,2024-05-09,18,8,3,2,1,59,0.2,47.2,38,9.2,Returned
4081,2024-07-24,29,13,2,5,3,449,0.05,1279.65,897,382.65,Cancelled
4082,2024-03-19,27,7,5,3,5,849,0.05,4032.75,2900,1132.75,Completed
4083,2023-02-13,4,15,4,6,4,219,0.05,832.2,596,236.2,Cancelled
4084,2024-01-23,21,9,7,2,4,65,0.05,247.0,180,67.0,Completed
4085,2023-04-26,1,4,4,3,1,649,0,649,450,199,Completed
4086,2024-06-15,11,12,10,4,3,109,0.05,310.65,225,85.65,Completed
4087,2023-08-21,4,14,7,10,3,649,0,1947,1347,600,Completed
4088,2023-06-26,12,2,3,3,1,999,0,999,700,299,Completed
4089,2023-10-24,1,11,1,4,2,189,0,378,260,118,Completed
4090,2024-10-23,23,13,1,6,2,449,0.15,763.3,598,165.3,Cancelled
4091,2023-03-22,21,1,5,7,1,1399,0.05,1329.05,950,379.05,Cancelled
4092,2024-12-29,7,13,5,8,4,449,0.1,1616.4,1196,420.4,Completed
4093,2023-11-12,1,7,7,7,3,849,0,2547,1740,807,Cancelled
4094,2023-09-12,21,8,8,10,3,59,0,177,114,63,Completed
4095,2024-10-23,19,5,9,4,1,129,0.15,109.65,90,19.65,Cancelled
4096,2024-08-04,16,2,7,5,3,999,0.05,2847.15,2100,747.15,Cancelled
4097,2023-07-04,10,2,2,4,5,999,0,4995,3500,1495,Completed
4098,2024-05-25,26,8,7,2,2,59,0.15,100.3,76,24.3,Cancelled
4099,2024-12-29,16,8,10,4,5,59,0,295,190,105,Completed
4100,2024-04-13,2,12,2,7,5,109,0,545,375,170,Returned
4101,2023-01-15,5,19,1,9,3,79,0.1,213.3,165,48.3,Completed
4102,2024-04-05,16,16,3,7,2,419,0.05,796.1,560,236.1,Cancelled
4103,2023-04-19,9,18,4,1,1,179,0.05,170.05,120,50.05,Completed
4104,2024-12-28,5,11,6,5,2,189,0.2,302.4,260,42.4,Completed
4105,2024-10-12,4,9,6,1,3,65,0.05,185.25,135,50.25,Completed
4106,2023-11-29,13,14,2,1,4,649,0.05,2466.2,1796,670.2,Completed
4107,2024-02-26,12,7,8,6,3,849,0.2,2037.6,1740,297.6,Completed
4108,2023-12-16,2,7,2,4,3,849,0,2547,1740,807,Completed
4109,2023-05-13,5,10,4,8,1,159,0,159,110,49,Completed
4110,2023-09-07,3,16,5,7,2,419,0.15,712.3,560,152.3,Cancelled
4111,2023-11-14,14,7,1,10,3,849,0.2,2037.6,1740,297.6,Completed
4112,2023-06-24,9,14,8,3,5,649,0.05,3082.75,2245,837.75,Completed
4113,2023-06-30,6,12,3,5,2,109,0.05,207.1,150,57.1,Completed
4114,2024-07-29,2,17,6,3,2,119,0.2,190.4,170,20.4,Completed
4115,2023-03-22,8,11,3,9,1,189,0.15,160.65,130,30.65,Completed
4116,2023-02-02,19,12,5,4,3,109,0,327,225,102,Completed
4117,2023-12-16,19,17,1,3,5,119,0.1,535.5,425,110.5,Cancelled
4118,2024-12-17,18,14,1,2,3,649,0,1947,1347,600,Returned
4119,2023-12-20,22,11,10,8,1,189,0.2,151.2,130,21.2,Completed
4120,2024-01-29,28,11,9,7,3,189,0,567,390,177,Completed
4121,2024-09-14,9,11,9,3,2,189,0,378,260,118,Completed
4122,2024-03-07,13,10,2,2,5,159,0,795,550,245,Returned
4123,2023-06-06,19,14,3,10,4,649,0.05,2466.2,1796,670.2,Completed
4124,2024-12-04,10,18,9,3,5,179,0,895,600,295,Completed
4125,2024-02-24,28,4,6,1,5,649,0.15,2758.25,2250,508.25,Completed
4126,2024-11-16,28,12,7,1,4,109,0.05,414.2,300,114.2,Completed
4127,2023-01-29,20,10,6,10,5,159,0.2,636.0,550,86.0,Cancelled
4128,2024-09-23,30,20,6,2,3,289,0,867,597,270,Completed
4129,2023-06-19,14,13,3,1,4,449,0,1796,1196,600,Returned
4130,2023-07-06,4,5,8,4,3,129,0.1,348.3,270,78.3,Completed
4131,2023-05-02,11,10,1,4,5,159,0.1,715.5,550,165.5,Returned
4132,2023-06-08,29,1,6,3,4,1399,0.1,5036.4,3800,1236.4,Completed
4133,2024-11-07,21,5,8,4,2,129,0.05,245.1,180,65.1,Completed
4134,2023-10-24,1,6,8,5,5,459,0,2295,1600,695,Cancelled
4135,2023-07-02,20,14,2,4,2,649,0.2,1038.4,898,140.4,Returned
4136,2024-03-02,1,2,7,7,5,999,0,4995,3500,1495,Cancelled
4137,2023-05-01,9,13,8,3,2,449,0.05,853.1,598,255.1,Returned
4138,2024-05-18,14,18,10,5,4,179,0.15,608.6,480,128.6,Completed
4139,2023-03-12,25,16,6,8,3,419,0,1257,840,417,Completed
4140,2023-11-29,15,12,7,7,4,109,0.05,414.2,300,114.2,Completed
4141,2023-03-13,12,7,1,2,4,849,0,3396,2320,1076,Returned
4142,2024-01-03,11,15,4,6,1,219,0.15,186.15,149,37.15,Completed
4143,2024-12-14,19,20,9,8,4,289,0.1,1040.4,796,244.4,Completed
4144,2024-04-21,10,17,4,5,3,119,0,357,255,102,Completed
4145,2023-02-09,4,7,8,6,2,849,0.05,1613.1,1160,453.1,Cancelled
4146,2024-09-28,14,17,2,10,2,119,0.1,214.2,170,44.2,Completed
4147,2023-10-11,15,3,7,5,3,229,0,687,480,207,Completed
4148,2023-11-12,13,3,5,6,5,229,0,1145,800,345,Cancelled
4149,2024-09-20,15,12,2,6,2,109,0.1,196.2,150,46.2,Completed
4150,2023-06-21,16,5,4,10,1,129,0,129,90,39,Cancelled
4151,2024-02-11,19,2,8,10,5,999,0.05,4745.25,3500,1245.25,Completed
4152,2024-05-05,26,12,6,6,3,109,0,327,225,102,Completed
4153,2024-12-14,13,14,6,8,3,649,0.15,1654.95,1347,307.95,Completed
4154,2024-04-01,30,9,9,10,2,65,0.15,110.5,90,20.5,Completed
4155,2023-06-26,6,15,10,9,2,219,0.1,394.2,298,96.2,Completed
4156,2023-07-31,4,14,9,8,4,649,0,2596,1796,800,Cancelled
4157,2023-08-23,2,4,9,3,2,649,0,1298,900,398,Completed
4158,2024-04-18,3,2,8,8,2,999,0.2,1598.4,1400,198.4,Completed
4159,2024-10-15,30,8,9,10,3,59,0,177,114,63,Completed
4160,2023-10-23,22,7,3,7,3,849,0.1,2292.3,1740,552.3,Completed
4161,2024-09-28,30,1,4,4,1,1399,0,1399,950,449,Completed
4162,2024-04-06,18,8,3,10,4,59,0.05,224.2,152,72.2,Completed
4163,2023-01-27,14,1,3,7,5,1399,0,6995,4750,2245,Returned
4164,2024-06-14,3,15,1,5,4,219,0,876,596,280,Completed
4165,2024-04-06,10,11,3,10,2,189,0.05,359.1,260,99.1,Returned
4166,2024-03-29,20,19,8,9,2,79,0,158,110,48,Cancelled
4167,2023-11-18,3,6,7,7,5,459,0.05,2180.25,1600,580.25,Completed
4168,2024-08-28,11,13,7,7,1,449,0.05,426.55,299,127.55,Cancelled
4169,2024-06-04,30,5,2,9,1,129,0.1,116.1,90,26.1,Returned
4170,2024-01-22,4,18,8,1,5,179,0.15,760.75,600,160.75,Completed
4171,2023-04-03,25,1,7,1,2,1399,0.1,2518.2,1900,618.2,Completed
4172,2024-06-06,21,11,2,9,2,189,0.2,302.4,260,42.4,Completed
4173,2024-07-09,9,3,8,10,3,229,0.15,583.95,480,103.95,Completed
4174,2023-03-16,18,15,6,2,2,219,0.05,416.1,298,118.1,Cancelled
4175,2024-01-08,29,3,4,10,4,229,0.2,732.8,640,92.8,Completed
4176,2023-07-01,15,15,3,2,1,219,0.05,208.05,149,59.05,Completed
4177,2024-04-13,5,18,7,5,3,179,0,537,360,177,Cancelled
4178,2024-02-18,19,6,2,6,4,459,0,1836,1280,556,Completed
4179,2023-06-03,16,17,2,4,2,119,0.15,202.3,170,32.3,Completed
4180,2024-06-27,20,6,4,5,2,459,0.15,780.3,640,140.3,Returned
4181,2023-12-25,7,8,10,7,1,59,0.05,56.05,38,18.05,Completed
4182,2024-01-26,15,6,9,7,4,459,0,1836,1280,556,Completed
4183,2023-11-29,7,15,3,4,2,219,0.2,350.4,298,52.4,Completed
4184,2023-08-06,16,13,9,4,4,449,0.2,1436.8,1196,240.8,Cancelled
4185,2023-11-24,16,20,6,8,4,289,0.1,1040.4,796,244.4,Completed
4186,2024-03-19,1,2,7,2,5,999,0.2,3996.0,3500,496.0,Returned
4187,2023-07-16,7,13,10,9,5,449,0.05,2132.75,1495,637.75,Returned
4188,2024-02-26,21,2,5,9,2,999,0.1,1798.2,1400,398.2,Completed
4189,2023-02-25,13,7,6,7,2,849,0,1698,1160,538,Returned
4190,2023-10-13,14,10,1,6,2,159,0,318,220,98,Completed
4191,2024-07-23,5,9,5,4,1,65,0.15,55.25,45,10.25,Completed
4192,2023-02-08,7,7,9,6,3,849,0.2,2037.6,1740,297.6,Cancelled
4193,2023-04-02,11,10,4,2,3,159,0.2,381.6,330,51.6,Completed
4194,2023-11-23,2,11,9,3,5,189,0,945,650,295,Completed
4195,2023-09-12,30,7,3,5,4,849,0.05,3226.2,2320,906.2,Completed
4196,2023-01-25,16,3,8,1,5,229,0.05,1087.75,800,287.75,Completed
4197,2024-03-29,4,5,5,6,3,129,0,387,270,117,Returned
4198,2024-09-13,24,3,1,7,3,229,0,687,480,207,Returned
4199,2023-04-16,13,5,3,2,5,129,0.1,580.5,450,130.5,Completed
4200,2024-02-21,27,4,4,9,3,649,0.2,1557.6,1350,207.6,Completed
4201,2024-12-16,24,2,8,3,5,999,0.05,4745.25,3500,1245.25,Completed
4202,2024-05-11,18,7,2,10,5,849,0.2,3396.0,2900,496.0,Returned
4203,2024-01-16,1,17,9,1,3,119,0,357,255,102,Returned
4204,2023-04-02,30,4,5,4,5,649,0.2,2596.0,2250,346.0,Completed
4205,2023-11-20,7,15,9,4,4,219,0,876,596,280,Completed
4206,2023-05-22,19,14,8,1,4,649,0,2596,1796,800,Completed
4207,2024-11-03,11,16,9,6,4,419,0,1676,1120,556,Cancelled
4208,2023-05-05,5,20,7,3,3,289,0.05,823.65,597,226.65,Returned
4209,2024-11-29,17,10,5,10,2,159,0.15,270.3,220,50.3,Completed
4210,2023-11-01,24,8,1,4,4,59,0.2,188.8,152,36.8,Completed
4211,2023-01-08,30,12,9,3,3,109,0.15,277.95,225,52.95,Completed
4212,2023-12-26,17,18,3,5,4,179,0.2,572.8,480,92.8,Completed
4213,2023-04-09,27,20,3,1,1,289,0,289,199,90,Completed
4214,2023-04-25,1,10,2,6,4,159,0.05,604.2,440,164.2,Completed
4215,2023-12-20,18,19,7,9,3,79,0,237,165,72,Cancelled
4216,2024-01-10,26,4,1,2,3,649,0.05,1849.65,1350,499.65,Completed
4217,2023-07-22,26,11,6,9,2,189,0,378,260,118,Cancelled
4218,2024-08-23,24,18,1,9,1,179,0,179,120,59,Completed
4219,2023-04-21,6,12,6,6,1,109,0.1,98.1,75,23.1,Completed
4220,2023-09-04,24,20,6,9,4,289,0,1156,796,360,Cancelled
4221,2024-12-06,9,2,7,3,2,999,0,1998,1400,598,Completed
4222,2023-12-22,11,19,7,4,3,79,0.2,189.6,165,24.6,Completed
4223,2023-05-11,11,15,8,10,2,219,0.15,372.3,298,74.3,Completed
4224,2023-10-13,26,3,7,4,1,229,0.05,217.55,160,57.55,Completed
4225,2024-09-22,1,15,8,2,3,219,0,657,447,210,Completed
4226,2023-02-05,7,4,5,8,5,649,0,3245,2250,995,Cancelled
4227,2023-06-10,19,18,2,8,3,179,0.05,510.15,360,150.15,Cancelled
4228,2024-07-14,15,4,1,7,3,649,0.05,1849.65,1350,499.65,Completed
4229,2023-07-19,22,20,1,3,3,289,0.1,780.3,597,183.3,Cancelled
4230,2024-01-12,21,2,9,4,3,999,0.1,2697.3,2100,597.3,Completed
4231,2023-11-02,23,18,5,4,4,179,0.1,644.4,480,164.4,Cancelled
4232,2024-05-11,17,20,10,2,3,289,0.15,736.95,597,139.95,Cancelled
4233,2023-07-03,14,6,10,3,4,459,0,1836,1280,556,Completed
4234,2023-05-02,20,5,9,6,5,129,0.2,516.0,450,66.0,Completed
4235,2024-08-31,9,10,8,10,2,159,0,318,220,98,Completed
4236,2023-12-18,17,14,2,2,2,649,0.05,1233.1,898,335.1,Cancelled
4237,2024-08-19,14,17,2,8,4,119,0.2,380.8,340,40.8,Completed
4238,2023-07-16,18,16,6,1,3,419,0.05,1194.15,840,354.15,Cancelled
4239,2023-05-18,2,14,8,9,1,649,0.05,616.55,449,167.55,Returned
4240,2024-06-26,30,9,1,10,4,65,0.05,247.0,180,67.0,Completed
4241,2023-10-17,5,6,7,9,4,459,0,1836,1280,556,Returned
4242,2023-12-05,21,14,10,9,1,649,0,649,449,200,Completed
4243,2024-11-22,4,5,9,3,4,129,0.15,438.6,360,78.6,Completed
4244,2023-11-11,12,6,9,1,4,459,0,1836,1280,556,Completed
4245,2023-08-19,27,3,3,9,3,229,0.15,583.95,480,103.95,Completed
4246,2024-05-06,24,20,2,10,2,289,0.2,462.4,398,64.4,Completed
4247,2023-07-30,27,20,10,5,4,289,0.05,1098.2,796,302.2,Completed
4248,2024-03-28,12,13,1,7,3,449,0,1347,897,450,Completed
4249,2024-02-19,28,16,10,3,5,419,0,2095,1400,695,Completed
4250,2024-10-29,14,6,2,9,5,459,0.2,1836.0,1600,236.0,Completed
4251,2024-12-23,6,7,1,9,3,849,0.1,2292.3,1740,552.3,Returned
4252,2024-09-20,20,11,3,8,5,189,0.15,803.25,650,153.25,Cancelled
4253,2024-04-21,29,8,4,1,5,59,0.15,250.75,190,60.75,Cancelled
4254,2023-07-28,15,18,3,8,2,179,0,358,240,118,Cancelled
4255,2024-03-02,11,3,9,10,1,229,0,229,160,69,Cancelled
4256,2024-09-04,27,13,4,1,1,449,0,449,299,150,Completed
4257,2023-03-03,9,15,6,2,5,219,0.05,1040.25,745,295.25,Completed
4258,2023-12-30,21,11,9,1,5,189,0.15,803.25,650,153.25,Completed
4259,2024-11-21,26,4,7,4,2,649,0.2,1038.4,900,138.4,Completed
4260,2023-02-11,20,14,1,10,3,649,0,1947,1347,600,Completed
4261,2023-01-29,11,16,8,4,5,419,0,2095,1400,695,Completed
4262,2023-07-21,16,20,6,1,4,289,0,1156,796,360,Completed
4263,2023-01-17,19,19,4,5,1,79,0.05,75.05,55,20.05,Returned
4264,2024-02-23,13,3,10,9,1,229,0.15,194.65,160,34.65,Completed
4265,2024-02-21,28,10,2,7,5,159,0,795,550,245,Completed
4266,2023-06-15,13,14,4,4,3,649,0.15,1654.95,1347,307.95,Completed
4267,2024-10-06,22,17,5,6,2,119,0,238,170,68,Cancelled
4268,2023-09-03,26,20,8,10,1,289,0.05,274.55,199,75.55,Completed
4269,2023-04-12,25,15,5,2,2,219,0.05,416.1,298,118.1,Completed
4270,2023-01-01,18,20,2,9,2,289,0.2,462.4,398,64.4,Cancelled
4271,2024-06-02,19,11,5,2,3,189,0,567,390,177,Returned
4272,2023-04-13,20,15,4,10,4,219,0,876,596,280,Returned
4273,2024-03-04,7,16,1,8,3,419,0,1257,840,417,Completed
4274,2024-01-12,3,10,9,8,2,159,0,318,220,98,Completed
4275,2024-05-06,1,18,10,4,2,179,0.2,286.4,240,46.4,Completed
4276,2024-05-17,25,13,4,8,1,449,0.1,404.1,299,105.1,Cancelled
4277,2023-05-18,13,9,3,10,4,65,0.1,234.0,180,54.0,Completed
4278,2024-02-07,10,6,8,9,1,459,0.15,390.15,320,70.15,Completed
4279,2023-04-04,11,8,6,6,5,59,0.05,280.25,190,90.25,Cancelled
4280,2023-07-31,15,4,5,1,1,649,0.05,616.55,450,166.55,Cancelled
4281,2023-12-20,12,10,10,3,3,159,0.15,405.45,330,75.45,Cancelled
4282,2023-03-09,3,1,1,4,4,1399,0,5596,3800,1796,Completed
4283,2023-01-26,30,20,3,4,1,289,0.1,260.1,199,61.1,Cancelled
4284,2024-07-13,10,17,7,4,3,119,0,357,255,102,Completed
4285,2023-09-30,4,11,10,2,5,189,0.2,756.0,650,106.0,Cancelled
4286,2023-04-14,28,5,2,10,3,129,0,387,270,117,Completed
4287,2024-08-18,25,14,5,10,1,649,0,649,449,200,Cancelled
4288,2024-07-06,5,3,5,7,5,229,0,1145,800,345,Cancelled
4289,2023-10-02,9,9,2,1,3,65,0.2,156.0,135,21.0,Completed
4290,2023-05-30,2,18,1,4,1,179,0.05,170.05,120,50.05,Returned
4291,2023-04-01,29,9,2,6,1,65,0.05,61.75,45,16.75,Returned
4292,2023-02-27,10,5,10,10,5,129,0.1,580.5,450,130.5,Completed
4293,2024-10-12,20,11,10,3,2,189,0.15,321.3,260,61.3,Completed
4294,2024-04-12,21,20,5,1,5,289,0.2,1156.0,995,161.0,Completed
4295,2023-10-05,11,13,2,1,2,449,0.15,763.3,598,165.3,Completed
4296,2024-06-06,7,7,5,7,2,849,0.2,1358.4,1160,198.4,Cancelled
4297,2023-06-06,7,18,3,2,4,179,0.2,572.8,480,92.8,Completed
4298,2023-12-29,16,18,10,9,3,179,0.2,429.6,360,69.6,Completed
4299,2023-08-10,10,12,6,7,1,109,0.05,103.55,75,28.55,Completed
4300,2024-01-31,23,17,9,2,2,119,0.05,226.1,170,56.1,Returned
4301,2024-10-11,25,18,2,1,3,179,0.1,483.3,360,123.3,Completed
4302,2024-07-12,22,8,5,5,1,59,0,59,38,21,Cancelled
4303,2024-10-20,3,16,9,10,5,419,0,2095,1400,695,Completed
4304,2024-06-10,2,16,8,7,1,419,0.15,356.15,280,76.15,Completed
4305,2023-12-18,3,18,8,5,3,179,0,537,360,177,Completed
4306,2024-04-29,26,9,8,5,3,65,0,195,135,60,Completed
4307,2023-06-21,14,17,8,5,5,119,0,595,425,170,Completed
4308,2024-07-24,27,13,9,2,3,449,0.05,1279.65,897,382.65,Completed
4309,2024-02-06,23,1,2,2,5,1399,0.15,5945.75,4750,1195.75,Completed
4310,2023-09-28,24,8,5,8,3,59,0.1,159.3,114,45.3,Returned
4311,2023-12-29,15,3,5,8,2,229,0.2,366.4,320,46.4,Completed
4312,2023-02-02,9,11,2,10,2,189,0.1,340.2,260,80.2,Completed
4313,2024-07-23,11,12,2,4,2,109,0,218,150,68,Completed
4314,2023-09-10,30,17,6,2,2,119,0,238,170,68,Cancelled
4315,2024-12-24,4,2,5,2,2,999,0,1998,1400,598,Returned
4316,2024-03-18,28,12,3,9,3,109,0,327,225,102,Completed
4317,2023-12-27,5,8,6,2,3,59,0,177,114,63,Completed
4318,2023-03-03,15,11,4,4,5,189,0,945,650,295,Completed
4319,2024-04-19,27,1,4,2,1,1399,0.05,1329.05,950,379.05,Completed
4320,2023-08-07,18,19,6,3,4,79,0.15,268.6,220,48.6,Completed
4321,2024-05-06,2,1,6,1,4,1399,0,5596,3800,1796,Completed
4322,2024-10-12,4,8,4,2,2,59,0,118,76,42,Completed
4323,2023-08-21,11,2,1,10,1,999,0.1,899.1,700,199.1,Returned
4324,2023-02-24,22,2,8,8,5,999,0,4995,3500,1495,Completed
4325,2023-01-18,28,16,8,2,3,419,0.1,1131.3,840,291.3,Cancelled
4326,2024-06-15,8,14,2,1,5,649,0.05,3082.75,2245,837.75,Returned
4327,2023-06-29,15,15,4,10,5,219,0,1095,745,350,Cancelled
4328,2023-09-03,12,6,3,1,3,459,0,1377,960,417,Completed
4329,2024-12-02,30,10,6,1,3,159,0.05,453.15,330,123.15,Completed
4330,2023-06-06,12,7,10,1,4,849,0.05,3226.2,2320,906.2,Returned
4331,2024-12-03,9,17,3,7,5,119,0.1,535.5,425,110.5,Cancelled
4332,2023-05-07,24,2,3,9,1,999,0.2,799.2,700,99.2,Completed
4333,2023-04-17,19,5,6,9,5,129,0,645,450,195,Cancelled
4334,2024-04-29,26,18,2,3,4,179,0,716,480,236,Returned
4335,2024-05-09,25,3,5,6,1,229,0.15,194.65,160,34.65,Cancelled
4336,2024-01-01,2,17,7,7,1,119,0,119,85,34,Completed
4337,2023-05-15,6,8,5,10,1,59,0,59,38,21,Cancelled
4338,2023-02-28,5,14,4,9,3,649,0,1947,1347,600,Completed
4339,2024-01-12,28,5,9,8,5,129,0.1,580.5,450,130.5,Completed
4340,2023-12-27,10,7,8,4,2,849,0,1698,1160,538,Completed
4341,2023-06-22,26,12,7,4,3,109,0.2,261.6,225,36.6,Completed
4342,2024-03-16,1,8,9,4,1,59,0,59,38,21,Cancelled
4343,2024-09-24,27,13,7,7,4,449,0.1,1616.4,1196,420.4,Completed
4344,2023-10-19,26,8,2,3,3,59,0.2,141.6,114,27.6,Completed
4345,2024-10-11,22,5,4,4,4,129,0.05,490.2,360,130.2,Completed
4346,2024-10-25,4,6,7,3,5,459,0.15,1950.75,1600,350.75,Completed
4347,2024-09-29,28,17,8,6,5,119,0.1,535.5,425,110.5,Cancelled
4348,2023-03-15,4,6,2,8,1,459,0.05,436.05,320,116.05,Completed
4349,2024-08-18,22,15,6,1,3,219,0.15,558.45,447,111.45,Cancelled
4350,2024-03-11,24,19,9,9,2,79,0,158,110,48,Cancelled
4351,2024-10-14,28,2,3,2,2,999,0.05,1898.1,1400,498.1,Cancelled
4352,2024-07-01,16,15,4,2,4,219,0.05,832.2,596,236.2,Completed
4353,2023-03-16,22,14,5,10,1,649,0,649,449,200,Returned
4354,2024-07-11,27,10,10,6,3,159,0,477,330,147,Returned
4355,2023-01-14,4,10,5,7,3,159,0.05,453.15,330,123.15,Completed
4356,2023-06-11,10,2,6,9,5,999,0.05,4745.25,3500,1245.25,Completed
4357,2024-08-17,3,5,10,8,3,129,0,387,270,117,Completed
4358,2024-08-28,8,17,7,10,2,119,0.15,202.3,170,32.3,Cancelled
4359,2023-10-06,15,19,4,6,3,79,0.1,213.3,165,48.3,Completed
4360,2024-11-24,24,20,2,2,4,289,0.05,1098.2,796,302.2,Returned
4361,2024-01-31,6,15,4,2,2,219,0,438,298,140,Completed
4362,2024-09-27,19,11,2,6,1,189,0.1,170.1,130,40.1,Cancelled
4363,2024-04-08,27,3,1,9,5,229,0.2,916.0,800,116.0,Completed
4364,2023-02-21,19,11,5,4,4,189,0.1,680.4,520,160.4,Returned
4365,2023-05-29,26,8,9,7,4,59,0.2,188.8,152,36.8,Returned
4366,2023-09-13,17,9,5,6,4,65,0.15,221.0,180,41.0,Completed
4367,2023-10-30,10,14,3,10,5,649,0,3245,2245,1000,Completed
4368,2023-03-02,10,1,2,9,5,1399,0.15,5945.75,4750,1195.75,Completed
4369,2024-04-20,14,3,10,1,5,229,0.05,1087.75,800,287.75,Completed
4370,2023-07-02,17,10,2,8,4,159,0,636,440,196,Completed
4371,2023-08-04,2,15,10,7,2,219,0,438,298,140,Returned
4372,2023-08-01,15,1,7,3,1,1399,0.05,1329.05,950,379.05,Returned
4373,2024-07-10,7,7,7,5,2,849,0,1698,1160,538,Completed
4374,2023-09-06,27,8,3,7,3,59,0,177,114,63,Completed
4375,2024-05-22,20,6,4,4,2,459,0,918,640,278,Completed
4376,2023-12-19,18,13,4,9,5,449,0.15,1908.25,1495,413.25,Returned
4377,2023-02-01,1,10,10,7,5,159,0.05,755.25,550,205.25,Completed
4378,2024-02-23,19,5,10,2,5,129,0,645,450,195,Completed
4379,2023-02-07,25,6,7,8,3,459,0,1377,960,417,Completed
4380,2024-02-03,19,19,7,1,1,79,0.15,67.15,55,12.15,Completed
4381,2023-10-16,26,16,2,4,5,419,0,2095,1400,695,Completed
4382,2024-09-19,18,6,3,7,2,459,0,918,640,278,Completed
4383,2024-04-16,24,14,10,9,4,649,0.15,2206.6,1796,410.6,Cancelled
4384,2024-04-19,25,13,9,2,3,449,0,1347,897,450,Completed
4385,2023-03-10,20,10,3,5,3,159,0.15,405.45,330,75.45,Completed
4386,2023-01-31,9,15,5,8,5,219,0.05,1040.25,745,295.25,Returned
4387,2024-10-17,4,2,1,3,3,999,0.05,2847.15,2100,747.15,Completed
4388,2024-08-22,13,6,8,5,2,459,0.2,734.4,640,94.4,Cancelled
4389,2024-08-04,6,16,3,1,1,419,0,419,280,139,Completed
4390,2023-01-04,30,10,8,8,1,159,0.15,135.15,110,25.15,Completed
4391,2024-06-10,12,4,9,9,1,649,0,649,450,199,Completed
4392,2024-06-01,28,7,1,4,2,849,0.05,1613.1,1160,453.1,Completed
4393,2023-10-31,21,12,3,5,5,109,0,545,375,170,Returned
4394,2024-05-14,29,6,2,9,5,459,0.1,2065.5,1600,465.5,Completed
4395,2024-01-10,17,17,1,9,1,119,0,119,85,34,Completed
4396,2024-02-13,30,3,10,4,1,229,0.05,217.55,160,57.55,Completed
4397,2023-04-09,5,9,2,1,5,65,0.15,276.25,225,51.25,Completed
4398,2024-04-25,15,6,10,4,5,459,0,2295,1600,695,Completed
4399,2024-09-06,23,20,7,9,2,289,0,578,398,180,Completed
4400,2024-10-12,13,4,8,7,1,649,0,649,450,199,Completed
4401,2024-11-26,22,20,8,1,2,289,0.2,462.4,398,64.4,Completed
4402,2024-08-28,14,13,6,2,2,449,0,898,598,300,Returned
4403,2024-02-20,10,13,4,3,4,449,0,1796,1196,600,Completed
4404,2024-11-22,3,1,8,2,3,1399,0.1,3777.3,2850,927.3,Completed
4405,2023-09-15,28,20,6,7,3,289,0.05,823.65,597,226.65,Completed
4406,2023-10-14,1,14,2,9,1,649,0,649,449,200,Completed
4407,2024-11-01,6,10,2,7,2,159,0,318,220,98,Completed
4408,2023-10-31,11,12,7,10,5,109,0.05,517.75,375,142.75,Completed
4409,2024-08-05,23,17,7,1,4,119,0,476,340,136,Completed
4410,2024-10-14,3,5,7,8,1,129,0.1,116.1,90,26.1,Completed
4411,2023-09-08,20,17,6,9,3,119,0.05,339.15,255,84.15,Completed
4412,2024-12-02,1,8,7,5,4,59,0,236,152,84,Cancelled
4413,2023-08-01,8,9,2,7,1,65,0,65,45,20,Completed
4414,2024-06-15,9,17,3,4,3,119,0.1,321.3,255,66.3,Completed
4415,2024-05-07,12,3,5,7,4,229,0.2,732.8,640,92.8,Completed
4416,2023-09-11,15,10,1,4,5,159,0.05,755.25,550,205.25,Completed
4417,2023-05-30,29,16,9,3,5,419,0.05,1990.25,1400,590.25,Completed
4418,2023-09-23,3,10,7,7,4,159,0.05,604.2,440,164.2,Returned
4419,2024-11-05,16,19,4,4,4,79,0.2,252.8,220,32.8,Completed
4420,2023-07-25,10,8,10,3,3,59,0.1,159.3,114,45.3,Cancelled
4421,2024-09-12,25,2,1,9,4,999,0,3996,2800,1196,Completed
4422,2024-01-04,2,20,10,8,3,289,0.05,823.65,597,226.65,Completed
4423,2023-03-26,16,2,6,1,3,999,0,2997,2100,897,Completed
4424,2023-09-26,9,20,8,5,5,289,0.1,1300.5,995,305.5,Completed
4425,2024-04-04,4,11,7,7,5,189,0.05,897.75,650,247.75,Cancelled
4426,2023-11-07,14,12,7,3,2,109,0,218,150,68,Returned
4427,2024-01-22,24,14,2,5,1,649,0.05,616.55,449,167.55,Completed
4428,2023-10-28,26,8,4,8,5,59,0,295,190,105,Completed
4429,2024-01-16,16,3,5,3,1,229,0,229,160,69,Completed
4430,2024-07-09,10,20,1,5,3,289,0.05,823.65,597,226.65,Completed
